MatchID,OriginID,DestinationID,Weight
9,Opponent9_D4,Opponent9_F2,4
9,Opponent9_D4,Opponent9_G1,1
9,Opponent9_D4,Opponent9_M1,4
9,Opponent9_D4,Opponent9_M2,5
9,Opponent9_D4,Opponent9_M3,10
9,Opponent9_D4,Opponent9_M4,2
9,Opponent9_D4,Opponent9_M5,1
9,Opponent9_D5,Opponent9_D1,1
9,Opponent9_D5,Opponent9_D2,1
9,Opponent9_D5,Opponent9_D3,6
9,Opponent9_D5,Opponent9_F1,5
9,Opponent9_D5,Opponent9_F2,4
9,Opponent9_D5,Opponent9_M1,8
9,Opponent9_D5,Opponent9_M2,4
9,Opponent9_D5,Opponent9_M3,1
9,Opponent9_D5,Opponent9_M4,1
9,Opponent9_D5,Opponent9_M5,1
9,Opponent9_F1,Opponent9_D1,2
9,Opponent9_F1,Opponent9_D2,2
9,Opponent9_F1,Opponent9_D3,2
9,Opponent9_F1,Opponent9_D4,3
9,Opponent9_F1,Opponent9_D5,3
9,Opponent9_F1,Opponent9_F2,2
9,Opponent9_F1,Opponent9_G1,1
9,Opponent9_F1,Opponent9_M1,7
9,Opponent9_F1,Opponent9_M2,5
9,Opponent9_F1,Opponent9_M3,2
9,Opponent9_F1,Opponent9_M4,3
9,Opponent9_F2,Opponent9_D2,1
9,Opponent9_F2,Opponent9_D4,3
9,Opponent9_F2,Opponent9_F1,5
9,Opponent9_F2,Opponent9_M1,1
9,Opponent9_F2,Opponent9_M2,3
9,Opponent9_F2,Opponent9_M3,2
9,Opponent9_G1,Opponent9_D1,1
9,Opponent9_G1,Opponent9_D2,5
9,Opponent9_G1,Opponent9_D3,6
9,Opponent9_G1,Opponent9_D4,1
9,Opponent9_G1,Opponent9_D5,1
9,Opponent9_G1,Opponent9_F1,1
9,Opponent9_G1,Opponent9_M1,1
9,Opponent9_G1,Opponent9_M2,1
9,Opponent9_M1,Opponent9_D2,2
9,Opponent9_M1,Opponent9_D3,9
9,Opponent9_M1,Opponent9_D4,4
9,Opponent9_M1,Opponent9_D5,6
9,Opponent9_M1,Opponent9_F1,6
9,Opponent9_M1,Opponent9_F2,6
9,Opponent9_M1,Opponent9_M1,1
9,Opponent9_M1,Opponent9_M2,6
9,Opponent9_M1,Opponent9_M3,8
9,Opponent9_M1,Opponent9_M4,1
9,Opponent9_M2,Opponent9_D1,2
9,Opponent9_M2,Opponent9_D2,5
9,Opponent9_M2,Opponent9_D3,4
9,Opponent9_M2,Opponent9_D4,4
9,Opponent9_M2,Opponent9_D5,5
9,Opponent9_M2,Opponent9_F1,2
9,Opponent9_M2,Opponent9_F2,3
9,Opponent9_M2,Opponent9_M1,6
9,Opponent9_M2,Opponent9_M2,2
9,Opponent9_M2,Opponent9_M3,7
9,Opponent9_M2,Opponent9_M4,1
9,Opponent9_M2,Opponent9_M5,1
9,Opponent9_M3,Opponent9_D1,7
9,Opponent9_M3,Opponent9_D2,12
9,Opponent9_M3,Opponent9_D3,10
9,Opponent9_M3,Opponent9_D4,14
9,Opponent9_M3,Opponent9_D5,3
9,Opponent9_M3,Opponent9_F1,7
9,Opponent9_M3,Opponent9_F2,2
9,Opponent9_M3,Opponent9_M1,5
9,Opponent9_M3,Opponent9_M2,6
9,Opponent9_M3,Opponent9_M3,4
9,Opponent9_M3,Opponent9_M4,4
9,Opponent9_M3,Opponent9_M5,2
9,Opponent9_M4,Opponent9_D2,2
9,Opponent9_M4,Opponent9_D4,1
9,Opponent9_M4,Opponent9_D5,1
9,Opponent9_M4,Opponent9_F1,1
9,Opponent9_M4,Opponent9_M2,2
9,Opponent9_M4,Opponent9_M3,5
9,Opponent9_M5,Opponent9_D2,1
9,Opponent9_M5,Opponent9_D3,1
9,Opponent9_M5,Opponent9_D5,3
9,Opponent9_M5,Opponent9_M2,3
9,Opponent9_M5,Opponent9_M4,2
10,Huskies_D2,Huskies_D3,8
10,Huskies_D2,Huskies_D4,8
10,Huskies_D2,Huskies_D7,1
10,Huskies_D2,Huskies_F1,2
10,Huskies_D2,Huskies_F2,5
10,Huskies_D2,Huskies_G1,3
10,Huskies_D2,Huskies_M1,4
10,Huskies_D2,Huskies_M11,2
10,Huskies_D2,Huskies_M4,1
10,Huskies_D2,Huskies_M6,1
10,Huskies_D3,Huskies_D2,5
10,Huskies_D3,Huskies_D4,3
10,Huskies_D3,Huskies_D7,7
10,Huskies_D3,Huskies_F1,1
10,Huskies_D3,Huskies_F2,5
10,Huskies_D3,Huskies_F4,1
10,Huskies_D3,Huskies_G1,4
10,Huskies_D3,Huskies_M1,5
10,Huskies_D3,Huskies_M11,1
10,Huskies_D3,Huskies_M4,2
10,Huskies_D3,Huskies_M5,2
10,Huskies_D3,Huskies_M8,4
10,Huskies_D4,Huskies_D2,4
10,Huskies_D4,Huskies_F1,1
10,Huskies_D4,Huskies_F2,10
10,Huskies_D4,Huskies_F4,5
10,Huskies_D4,Huskies_M1,10
10,Huskies_D4,Huskies_M4,2
10,Huskies_D4,Huskies_M5,7
10,Huskies_D4,Huskies_M6,1
10,Huskies_D7,Huskies_D3,5
10,Huskies_D7,Huskies_F1,4
10,Huskies_D7,Huskies_F2,5
10,Huskies_D7,Huskies_F4,3
10,Huskies_D7,Huskies_G1,2
10,Huskies_D7,Huskies_M1,4
10,Huskies_D7,Huskies_M11,3
10,Huskies_D7,Huskies_M4,5
10,Huskies_D7,Huskies_M6,1
10,Huskies_D7,Huskies_M8,8
10,Huskies_F1,Huskies_D3,1
10,Huskies_F1,Huskies_D4,1
10,Huskies_F1,Huskies_D7,2
10,Huskies_F1,Huskies_F4,2
10,Huskies_F1,Huskies_M1,1
10,Huskies_F1,Huskies_M4,1
10,Huskies_F1,Huskies_M5,1
10,Huskies_F2,Huskies_D2,4
10,Huskies_F2,Huskies_D3,2
10,Huskies_F2,Huskies_D4,9
10,Huskies_F2,Huskies_D7,7
10,Huskies_F2,Huskies_F4,2
10,Huskies_F2,Huskies_M1,7
10,Huskies_F2,Huskies_M11,3
10,Huskies_F2,Huskies_M4,4
10,Huskies_F2,Huskies_M5,4
10,Huskies_F2,Huskies_M8,3
10,Huskies_F4,Huskies_D7,1
10,Huskies_F4,Huskies_F1,1
10,Huskies_F4,Huskies_F2,2
10,Huskies_G1,Huskies_D2,1
10,Huskies_G1,Huskies_D4,1
10,Huskies_G1,Huskies_F1,3
10,Huskies_G1,Huskies_F4,2
10,Huskies_G1,Huskies_M4,1
10,Huskies_M1,Huskies_D2,6
10,Huskies_M1,Huskies_D3,4
10,Huskies_M1,Huskies_D4,12
10,Huskies_M1,Huskies_D7,8
10,Huskies_M1,Huskies_F2,9
10,Huskies_M1,Huskies_F4,3
10,Huskies_M1,Huskies_G1,1
10,Huskies_M1,Huskies_M1,1
10,Huskies_M1,Huskies_M11,1
10,Huskies_M1,Huskies_M4,5
10,Huskies_M1,Huskies_M5,2
10,Huskies_M1,Huskies_M6,2
10,Huskies_M1,Huskies_M8,1
10,Huskies_M11,Huskies_D2,1
10,Huskies_M11,Huskies_D3,1
10,Huskies_M11,Huskies_D4,1
10,Huskies_M11,Huskies_D7,2
10,Huskies_M11,Huskies_F1,2
10,Huskies_M11,Huskies_F2,3
10,Huskies_M11,Huskies_M1,2
10,Huskies_M11,Huskies_M4,4
10,Huskies_M4,Huskies_D2,3
10,Huskies_M4,Huskies_D3,4
10,Huskies_M4,Huskies_D4,2
10,Huskies_M4,Huskies_D7,9
10,Huskies_M4,Huskies_F2,3
10,Huskies_M4,Huskies_F4,1
10,Huskies_M4,Huskies_G1,2
10,Huskies_M4,Huskies_M1,2
10,Huskies_M4,Huskies_M11,1
10,Huskies_M4,Huskies_M5,4
10,Huskies_M4,Huskies_M8,1
10,Huskies_M5,Huskies_D3,1
10,Huskies_M5,Huskies_D4,4
10,Huskies_M5,Huskies_D7,2
10,Huskies_M5,Huskies_F1,1
10,Huskies_M5,Huskies_F2,5
10,Huskies_M5,Huskies_G1,1
10,Huskies_M5,Huskies_M1,3
10,Huskies_M5,Huskies_M4,3
10,Huskies_M5,Huskies_M8,1
10,Huskies_M6,Huskies_D4,2
10,Huskies_M6,Huskies_D7,1
10,Huskies_M8,Huskies_D7,4
10,Huskies_M8,Huskies_F2,3
10,Huskies_M8,Huskies_M1,1
10,Huskies_M8,Huskies_M4,2
10,Huskies_M8,Huskies_M5,1
10,Opponent10_D1,Opponent10_D2,3
10,Opponent10_D1,Opponent10_D4,1
10,Opponent10_D1,Opponent10_F1,2
10,Opponent10_D1,Opponent10_G1,3
10,Opponent10_D1,Opponent10_M2,3
10,Opponent10_D1,Opponent10_M3,3
10,Opponent10_D1,Opponent10_M4,2
10,Opponent10_D2,Opponent10_D1,2
10,Opponent10_D2,Opponent10_D3,1
10,Opponent10_D2,Opponent10_D5,1
10,Opponent10_D2,Opponent10_F1,2
10,Opponent10_D2,Opponent10_G1,6
10,Opponent10_D2,Opponent10_M1,3
10,Opponent10_D2,Opponent10_M2,1
10,Opponent10_D2,Opponent10_M3,4
10,Opponent10_D2,Opponent10_M5,1
10,Opponent10_D3,Opponent10_D2,1
10,Opponent10_D3,Opponent10_D4,2
10,Opponent10_D3,Opponent10_D5,1
10,Opponent10_D3,Opponent10_M1,3
10,Opponent10_D3,Opponent10_M3,3
10,Opponent10_D4,Opponent10_D3,5
10,Opponent10_D4,Opponent10_D5,9
10,Opponent10_D4,Opponent10_F1,6
10,Opponent10_D4,Opponent10_F2,1
10,Opponent10_D4,Opponent10_F3,2
10,Opponent10_D4,Opponent10_G1,1
10,Opponent10_D4,Opponent10_M1,2
10,Opponent10_D4,Opponent10_M2,1
10,Opponent10_D4,Opponent10_M3,3
10,Opponent10_D5,Opponent10_D2,4
10,Opponent10_D5,Opponent10_D3,4
10,Opponent10_D5,Opponent10_D4,5
10,Opponent10_D5,Opponent10_G1,3
10,Opponent10_D5,Opponent10_M1,4
10,Opponent10_D5,Opponent10_M2,1
10,Opponent10_F1,Opponent10_F1,1
10,Opponent10_F1,Opponent10_M1,1
10,Opponent10_F1,Opponent10_M2,1
10,Opponent10_F1,Opponent10_M4,1
10,Opponent10_F2,Opponent10_D3,1
10,Opponent10_F3,Opponent10_D4,1
10,Opponent10_G1,Opponent10_D1,2
10,Opponent10_G1,Opponent10_D2,2
10,Opponent10_G1,Opponent10_D3,2
10,Opponent10_G1,Opponent10_D4,4
10,Opponent10_G1,Opponent10_D5,1
10,Opponent10_G1,Opponent10_F1,4
10,Opponent10_M1,Opponent10_D1,2
10,Opponent10_M1,Opponent10_D2,1
10,Opponent10_M1,Opponent10_D3,6
10,Opponent10_M1,Opponent10_D4,6
10,Opponent10_M1,Opponent10_D5,1
10,Opponent10_M1,Opponent10_F1,1
10,Opponent10_M1,Opponent10_M2,5
10,Opponent10_M1,Opponent10_M3,8
10,Opponent10_M1,Opponent10_M4,2
10,Opponent10_M2,Opponent10_D1,5
10,Opponent10_M2,Opponent10_D2,2
10,Opponent10_M2,Opponent10_D3,1
10,Opponent10_M2,Opponent10_D4,1
10,Opponent10_M2,Opponent10_F1,2
10,Opponent10_M2,Opponent10_G1,1
10,Opponent10_M2,Opponent10_M1,4
10,Opponent10_M2,Opponent10_M3,2
10,Opponent10_M2,Opponent10_M4,3
10,Opponent10_M3,Opponent10_D1,6
10,Opponent10_M3,Opponent10_D2,2
10,Opponent10_M3,Opponent10_D3,2
10,Opponent10_M3,Opponent10_D4,2
10,Opponent10_M3,Opponent10_D5,2
10,Opponent10_M3,Opponent10_F1,2
10,Opponent10_M3,Opponent10_M1,4
10,Opponent10_M3,Opponent10_M2,5
10,Opponent10_M3,Opponent10_M4,3
10,Opponent10_M4,Opponent10_D2,1
10,Opponent10_M4,Opponent10_D3,1
10,Opponent10_M4,Opponent10_D4,3
10,Opponent10_M4,Opponent10_D5,1
10,Opponent10_M4,Opponent10_F1,2
10,Opponent10_M4,Opponent10_M1,2
10,Opponent10_M4,Opponent10_M2,1
10,Opponent10_M4,Opponent10_M3,1
10,Opponent10_M5,Opponent10_D4,1
11,Huskies_D1,Huskies_D3,2
11,Huskies_D1,Huskies_D4,1
11,Huskies_D1,Huskies_D7,1
11,Huskies_D1,Huskies_F1,1
11,Huskies_D1,Huskies_F4,2
11,Huskies_D1,Huskies_G1,1
11,Huskies_D1,Huskies_M1,5
11,Huskies_D1,Huskies_M11,1
11,Huskies_D3,Huskies_D1,2
11,Huskies_D3,Huskies_D7,2
11,Huskies_D3,Huskies_F1,1
11,Huskies_D3,Huskies_F2,2
11,Huskies_D3,Huskies_G1,7
11,Huskies_D3,Huskies_M1,1
11,Huskies_D3,Huskies_M11,1
11,Huskies_D3,Huskies_M4,3
11,Huskies_D3,Huskies_M6,3
11,Huskies_D4,Huskies_D1,1
11,Huskies_D4,Huskies_D3,1
11,Huskies_D4,Huskies_D7,1
11,Huskies_D4,Huskies_F2,3
11,Huskies_D4,Huskies_F4,1
11,Huskies_D4,Huskies_G1,2
11,Huskies_D4,Huskies_M1,4
11,Huskies_D7,Huskies_D3,2
11,Huskies_D7,Huskies_D4,1
11,Huskies_D7,Huskies_F1,1
11,Huskies_D7,Huskies_F4,3
11,Huskies_D7,Huskies_G1,1
11,Huskies_D7,Huskies_M10,1
11,Huskies_D7,Huskies_M11,2
11,Huskies_D7,Huskies_M4,1
11,Huskies_D7,Huskies_M8,1
11,Huskies_F1,Huskies_F4,1
11,Huskies_F1,Huskies_M10,1
11,Huskies_F1,Huskies_M6,1
11,Huskies_F2,Huskies_D1,1
11,Huskies_F2,Huskies_D3,1
11,Huskies_F2,Huskies_D4,4
11,Huskies_F2,Huskies_F4,1
11,Huskies_F2,Huskies_M1,4
11,Huskies_F2,Huskies_M11,2
11,Huskies_F2,Huskies_M4,4
11,Huskies_F4,Huskies_D7,1
11,Huskies_F4,Huskies_F2,1
11,Huskies_F4,Huskies_M10,2
11,Huskies_F4,Huskies_M4,1
11,Huskies_F4,Huskies_M6,2
11,Huskies_F4,Huskies_M8,1
11,Huskies_G1,Huskies_D1,2
11,Huskies_G1,Huskies_D3,1
11,Huskies_G1,Huskies_D7,1
11,Huskies_G1,Huskies_F1,1
11,Huskies_G1,Huskies_F4,1
11,Huskies_G1,Huskies_M4,2
11,Huskies_M1,Huskies_D1,1
11,Huskies_M1,Huskies_D3,1
11,Huskies_M1,Huskies_D4,4
11,Huskies_M1,Huskies_D7,2
11,Huskies_M1,Huskies_F2,6
11,Huskies_M1,Huskies_F4,3
11,Huskies_M1,Huskies_G1,2
11,Huskies_M1,Huskies_M10,1
11,Huskies_M1,Huskies_M11,4
11,Huskies_M1,Huskies_M4,7
11,Huskies_M1,Huskies_M6,1
11,Huskies_M10,Huskies_D3,1
11,Huskies_M10,Huskies_F4,2
11,Huskies_M10,Huskies_M4,1
11,Huskies_M11,Huskies_D3,1
11,Huskies_M11,Huskies_D4,1
11,Huskies_M11,Huskies_D7,4
11,Huskies_M11,Huskies_F2,3
11,Huskies_M11,Huskies_G1,1
11,Huskies_M11,Huskies_M1,2
11,Huskies_M11,Huskies_M4,1
11,Huskies_M11,Huskies_M6,2
11,Huskies_M4,Huskies_D1,2
11,Huskies_M4,Huskies_D4,1
11,Huskies_M4,Huskies_D7,1
11,Huskies_M4,Huskies_F1,1
11,Huskies_M4,Huskies_F2,3
11,Huskies_M4,Huskies_F4,1
11,Huskies_M4,Huskies_M1,2
11,Huskies_M4,Huskies_M10,3
11,Huskies_M4,Huskies_M11,1
11,Huskies_M4,Huskies_M4,1
11,Huskies_M4,Huskies_M6,1
11,Huskies_M4,Huskies_M8,1
11,Huskies_M6,Huskies_D3,4
11,Huskies_M6,Huskies_D7,4
11,Huskies_M6,Huskies_F1,2
11,Huskies_M6,Huskies_F2,1
11,Huskies_M6,Huskies_M1,1
11,Huskies_M6,Huskies_M11,2
11,Huskies_M6,Huskies_M4,2
11,Opponent11_D1,Opponent11_D3,3
11,Opponent11_D1,Opponent11_D4,2
11,Opponent11_D1,Opponent11_D5,1
11,Opponent11_D1,Opponent11_F2,1
11,Opponent11_D1,Opponent11_F3,2
11,Opponent11_D1,Opponent11_M1,7
11,Opponent11_D1,Opponent11_M2,6
11,Opponent11_D1,Opponent11_M3,14
11,Opponent11_D1,Opponent11_M4,4
11,Opponent11_D2,Opponent11_D4,2
11,Opponent11_D2,Opponent11_D5,1
11,Opponent11_D2,Opponent11_F1,7
11,Opponent11_D2,Opponent11_F2,6
11,Opponent11_D2,Opponent11_G1,1
11,Opponent11_D2,Opponent11_M1,6
11,Opponent11_D2,Opponent11_M2,2
11,Opponent11_D2,Opponent11_M4,1
11,Opponent11_D3,Opponent11_D1,2
11,Opponent11_D3,Opponent11_D4,1
11,Opponent11_D3,Opponent11_F2,2
11,Opponent11_D3,Opponent11_G1,1
11,Opponent11_D3,Opponent11_M1,1
11,Opponent11_D3,Opponent11_M4,3
11,Opponent11_D4,Opponent11_D1,1
11,Opponent11_D4,Opponent11_D2,10
11,Opponent11_D4,Opponent11_F1,3
11,Opponent11_D4,Opponent11_F2,2
11,Opponent11_D4,Opponent11_F3,1
11,Opponent11_D4,Opponent11_G1,2
11,Opponent11_D4,Opponent11_G2,2
11,Opponent11_D4,Opponent11_M1,3
11,Opponent11_D4,Opponent11_M2,3
11,Opponent11_D4,Opponent11_M4,1
11,Opponent11_D5,Opponent11_D1,3
11,Opponent11_D5,Opponent11_F2,2
11,Opponent11_D5,Opponent11_G2,1
11,Opponent11_D5,Opponent11_M2,1
11,Opponent11_D5,Opponent11_M4,1
11,Opponent11_F1,Opponent11_D2,7
11,Opponent11_F1,Opponent11_F2,4
11,Opponent11_F1,Opponent11_F3,1
11,Opponent11_F1,Opponent11_M1,1
11,Opponent11_F1,Opponent11_M2,3
11,Opponent11_F1,Opponent11_M4,2
11,Opponent11_F2,Opponent11_D2,2
11,Opponent11_F2,Opponent11_F1,6
11,Opponent11_F2,Opponent11_M1,2
11,Opponent11_F2,Opponent11_M2,4
11,Opponent11_F2,Opponent11_M4,4
11,Opponent11_F3,Opponent11_D1,1
11,Opponent11_F3,Opponent11_M2,1
11,Opponent11_G1,Opponent11_D1,1
11,Opponent11_G1,Opponent11_F1,1
11,Opponent11_G1,Opponent11_M3,2
11,Opponent11_G1,Opponent11_M4,1
11,Opponent11_G2,Opponent11_D4,3
11,Opponent11_G2,Opponent11_F3,1
11,Opponent11_M1,Opponent11_D1,11
11,Opponent11_M1,Opponent11_D2,6
11,Opponent11_M1,Opponent11_D4,2
11,Opponent11_M1,Opponent11_F1,5
11,Opponent11_M1,Opponent11_F2,4
11,Opponent11_M1,Opponent11_M2,10
11,Opponent11_M1,Opponent11_M3,3
11,Opponent11_M1,Opponent11_M4,2
11,Opponent11_M2,Opponent11_D1,9
11,Opponent11_M2,Opponent11_D2,5
11,Opponent11_M2,Opponent11_D3,2
11,Opponent11_M2,Opponent11_D4,7
11,Opponent11_M2,Opponent11_D5,2
11,Opponent11_M2,Opponent11_F1,5
11,Opponent11_M2,Opponent11_F2,4
11,Opponent11_M2,Opponent11_G1,1
11,Opponent11_M2,Opponent11_M1,7
11,Opponent11_M2,Opponent11_M3,8
11,Opponent11_M2,Opponent11_M4,5
11,Opponent11_M3,Opponent11_D1,9
11,Opponent11_M3,Opponent11_D4,3
11,Opponent11_M3,Opponent11_F1,1
11,Opponent11_M3,Opponent11_F2,1
11,Opponent11_M3,Opponent11_M1,6
11,Opponent11_M3,Opponent11_M2,10
11,Opponent11_M3,Opponent11_M4,5
11,Opponent11_M4,Opponent11_D1,8
11,Opponent11_M4,Opponent11_D2,3
11,Opponent11_M4,Opponent11_F1,3
11,Opponent11_M4,Opponent11_F2,3
11,Opponent11_M4,Opponent11_M1,1
11,Opponent11_M4,Opponent11_M2,5
11,Opponent11_M4,Opponent11_M3,2
12,Huskies_D1,Huskies_D3,2
12,Huskies_D1,Huskies_D4,5
12,Huskies_D1,Huskies_D7,2
12,Huskies_D1,Huskies_F1,1
12,Huskies_D1,Huskies_F4,1
12,Huskies_D1,Huskies_G1,3
12,Huskies_D1,Huskies_M1,1
12,Huskies_D1,Huskies_M6,1
12,Huskies_D3,Huskies_D1,4
12,Huskies_D3,Huskies_D4,1
12,Huskies_D3,Huskies_F4,1
12,Huskies_D3,Huskies_G1,4
12,Huskies_D3,Huskies_M10,1
12,Huskies_D3,Huskies_M3,1
12,Huskies_D3,Huskies_M4,1
12,Huskies_D3,Huskies_M6,1
12,Huskies_D4,Huskies_D1,4
12,Huskies_D4,Huskies_F3,1
12,Huskies_D4,Huskies_F4,1
12,Huskies_D4,Huskies_G1,1
12,Huskies_D4,Huskies_M1,1
12,Huskies_D4,Huskies_M4,1
12,Huskies_D4,Huskies_M6,3
12,Huskies_D7,Huskies_F1,1
12,Huskies_D7,Huskies_F3,1
12,Huskies_D7,Huskies_F4,2
12,Huskies_D7,Huskies_G1,2
12,Huskies_D7,Huskies_M1,2
12,Huskies_D7,Huskies_M3,1
12,Huskies_D7,Huskies_M6,1
12,Huskies_D7,Huskies_M8,1
12,Huskies_F1,Huskies_D1,1
12,Huskies_F1,Huskies_D7,1
12,Huskies_F1,Huskies_F4,2
12,Huskies_F1,Huskies_M1,1
12,Huskies_F1,Huskies_M6,1
12,Huskies_F3,Huskies_D7,1
12,Huskies_F3,Huskies_F4,1
12,Huskies_F3,Huskies_M6,2
12,Huskies_F4,Huskies_F3,1
12,Huskies_F4,Huskies_M1,2
12,Huskies_F4,Huskies_M3,1
12,Huskies_F4,Huskies_M4,2
12,Huskies_F4,Huskies_M6,2
12,Huskies_G1,Huskies_D7,1
12,Huskies_G1,Huskies_M1,1
12,Huskies_G1,Huskies_M8,1
12,Huskies_M1,Huskies_D1,1
12,Huskies_M1,Huskies_D3,3
12,Huskies_M1,Huskies_D7,3
12,Huskies_M1,Huskies_F1,2
12,Huskies_M1,Huskies_F4,1
12,Huskies_M1,Huskies_M3,2
12,Huskies_M1,Huskies_M4,1
12,Huskies_M1,Huskies_M6,1
12,Huskies_M1,Huskies_M8,3
12,Huskies_M10,Huskies_D1,1
12,Huskies_M10,Huskies_F4,1
12,Huskies_M10,Huskies_M6,1
12,Huskies_M3,Huskies_D1,1
12,Huskies_M3,Huskies_D3,2
12,Huskies_M3,Huskies_D4,2
12,Huskies_M3,Huskies_D7,1
12,Huskies_M3,Huskies_M1,1
12,Huskies_M3,Huskies_M10,1
12,Huskies_M4,Huskies_D1,1
12,Huskies_M4,Huskies_D4,3
12,Huskies_M4,Huskies_F4,1
12,Huskies_M4,Huskies_M6,1
12,Huskies_M6,Huskies_D1,3
12,Huskies_M6,Huskies_D4,3
12,Huskies_M6,Huskies_F1,1
12,Huskies_M6,Huskies_F4,3
12,Huskies_M6,Huskies_M1,1
12,Huskies_M6,Huskies_M3,1
12,Huskies_M6,Huskies_M4,2
12,Huskies_M6,Huskies_M8,1
12,Huskies_M8,Huskies_D3,1
12,Huskies_M8,Huskies_D4,1
12,Huskies_M8,Huskies_F4,1
12,Huskies_M8,Huskies_M1,6
12,Opponent12_D1,Opponent12_D2,10
12,Opponent12_D1,Opponent12_D3,6
12,Opponent12_D1,Opponent12_G1,1
12,Opponent12_D1,Opponent12_M1,1
12,Opponent12_D1,Opponent12_M2,7
12,Opponent12_D1,Opponent12_M4,1
12,Opponent12_D1,Opponent12_M5,9
12,Opponent12_D1,Opponent12_M6,2
12,Opponent12_D2,Opponent12_D1,4
12,Opponent12_D2,Opponent12_D4,1
12,Opponent12_D2,Opponent12_F1,1
12,Opponent12_D2,Opponent12_G1,2
12,Opponent12_D2,Opponent12_M1,16
12,Opponent12_D2,Opponent12_M2,6
12,Opponent12_D2,Opponent12_M3,11
12,Opponent12_D2,Opponent12_M5,1
12,Opponent12_D2,Opponent12_M6,2
12,Opponent12_D3,Opponent12_D1,4
12,Opponent12_D3,Opponent12_D4,11
12,Opponent12_D3,Opponent12_G1,6
12,Opponent12_D3,Opponent12_M1,1
12,Opponent12_D3,Opponent12_M2,12
12,Opponent12_D3,Opponent12_M4,4
12,Opponent12_D3,Opponent12_M5,9
12,Opponent12_D3,Opponent12_M6,2
12,Opponent12_D4,Opponent12_D1,2
12,Opponent12_D4,Opponent12_D3,6
12,Opponent12_D4,Opponent12_G1,4
12,Opponent12_D4,Opponent12_M2,2
12,Opponent12_D4,Opponent12_M3,6
12,Opponent12_D4,Opponent12_M4,8
12,Opponent12_D4,Opponent12_M5,6
12,Opponent12_D4,Opponent12_M6,8
12,Opponent12_F1,Opponent12_M1,1
12,Opponent12_F1,Opponent12_M3,1
12,Opponent12_G1,Opponent12_D1,6
12,Opponent12_G1,Opponent12_D3,4
12,Opponent12_G1,Opponent12_D4,1
12,Opponent12_G1,Opponent12_F1,1
12,Opponent12_G1,Opponent12_M1,1
12,Opponent12_G1,Opponent12_M3,1
12,Opponent12_G1,Opponent12_M4,3
12,Opponent12_G1,Opponent12_M7,1
12,Opponent12_M1,Opponent12_D1,1
12,Opponent12_M1,Opponent12_D2,12
12,Opponent12_M1,Opponent12_D3,1
12,Opponent12_M1,Opponent12_M2,7
12,Opponent12_M1,Opponent12_M3,5
12,Opponent12_M1,Opponent12_M4,2
12,Opponent12_M1,Opponent12_M5,10
12,Opponent12_M1,Opponent12_M6,1
12,Opponent12_M1,Opponent12_M7,1
12,Opponent12_M2,Opponent12_D1,4
12,Opponent12_M2,Opponent12_D2,7
12,Opponent12_M2,Opponent12_D3,7
12,Opponent12_M2,Opponent12_D4,3
12,Opponent12_M2,Opponent12_G1,3
12,Opponent12_M2,Opponent12_M1,10
12,Opponent12_M2,Opponent12_M3,7
12,Opponent12_M2,Opponent12_M4,1
12,Opponent12_M2,Opponent12_M5,6
12,Opponent12_M2,Opponent12_M6,5
12,Opponent12_M3,Opponent12_D2,6
12,Opponent12_M3,Opponent12_D4,2
12,Opponent12_M3,Opponent12_F1,1
12,Opponent12_M3,Opponent12_M1,7
12,Opponent12_M3,Opponent12_M2,4
12,Opponent12_M3,Opponent12_M4,3
12,Opponent12_M3,Opponent12_M5,3
12,Opponent12_M3,Opponent12_M6,5
12,Opponent12_M3,Opponent12_M7,1
12,Opponent12_M4,Opponent12_D3,1
12,Opponent12_M4,Opponent12_D4,10
12,Opponent12_M4,Opponent12_M1,1
12,Opponent12_M4,Opponent12_M2,1
12,Opponent12_M4,Opponent12_M3,3
12,Opponent12_M4,Opponent12_M5,4
12,Opponent12_M4,Opponent12_M6,6
12,Opponent12_M5,Opponent12_D1,9
12,Opponent12_M5,Opponent12_D2,12
12,Opponent12_M5,Opponent12_D3,9
12,Opponent12_M5,Opponent12_D4,9
12,Opponent12_M5,Opponent12_F1,1
12,Opponent12_M5,Opponent12_M1,5
12,Opponent12_M5,Opponent12_M2,8
12,Opponent12_M5,Opponent12_M3,9
12,Opponent12_M5,Opponent12_M4,4
12,Opponent12_M5,Opponent12_M6,3
12,Opponent12_M6,Opponent12_D4,1
12,Opponent12_M6,Opponent12_F1,2
12,Opponent12_M6,Opponent12_M1,2
12,Opponent12_M6,Opponent12_M3,1
12,Opponent12_M6,Opponent12_M4,2
12,Opponent12_M6,Opponent12_M5,1
12,Opponent12_M6,Opponent12_M7,1
12,Opponent12_M7,Opponent12_D2,2
12,Opponent12_M7,Opponent12_M5,1
12,Opponent12_M7,Opponent12_M6,1
13,Huskies_D1,Huskies_D2,1
13,Huskies_D1,Huskies_D3,4
13,Huskies_D1,Huskies_D7,1
13,Huskies_D1,Huskies_F1,2
13,Huskies_D1,Huskies_G1,1
13,Huskies_D1,Huskies_M1,1
13,Huskies_D1,Huskies_M10,1
13,Huskies_D1,Huskies_M3,2
13,Huskies_D1,Huskies_M6,2
13,Huskies_D2,Huskies_D1,3
13,Huskies_D2,Huskies_D3,3
13,Huskies_D2,Huskies_D7,2
13,Huskies_D2,Huskies_F1,4
13,Huskies_D2,Huskies_G1,1
